Date,AAPL,AMGN,AMZN,BAC,CSCO,FB,GE,GOOGL,IBM,JNJ,JPM,KO,ORCL,PEP,PG,T,XOM,^GSPC
2014-05-06,19.024856567382812,93.67155456542969,297.3800048828125,13.036603927612305,18.206148147583008,58.529998779296875,21.423166275024414,522.5700073242188,143.39437866210938,82.24894714355469,43.92692565917969,32.281639099121094,36.752174377441406,69.54598236083984,66.1770248413086,23.806434631347656,75.47140502929688,1867.719970703125
2014-05-07,18.958288192749023,94.08033752441406,292.7099914550781,13.098559379577637,18.32634925842285,57.38999938964844,21.70128631591797,518.0,143.6752166748047,83.4061279296875,44.511627197265625,32.61650085449219,36.7969856262207,70.7109146118164,66.9600830078125,23.98754119873047,75.79486846923828,1878.2099609375
2014-05-08,18.92449188232422,92.42015075683594,288.32000732421875,13.213615417480469,18.446548461914062,56.7599983215332,21.627660751342773,520.1699829101562,143.37924194335938,83.0672378540039,44.76692199707031,32.47298812866211,36.626712799072266,70.59689331054688,67.01717376708984,24.416851043701172,75.21414947509766,1875.6300048828125
2014-05-09,18.84563636779785,93.00413513183594,292.239990234375,13.045453071594238,18.446548461914062,57.2400016784668,21.611309051513672,526.6199951171875,144.26722717285156,83.4061279296875,44.47868728637695,32.5846061706543,36.779075622558594,71.0123291015625,67.2048110961914,24.44368553161621,75.45094299316406,1878.47998046875
2014-05-12,19.08026885986328,93.21273040771484,302.8599853515625,13.337516784667969,18.58277702331543,59.83000183105469,21.963043212890625,538.4299926757812,146.1571044921875,83.08377075195312,45.00574493408203,32.544734954833984,37.594581604003906,70.81684112548828,66.66645050048828,24.530879974365234,75.65818786621094,1896.6500244140625
2014-05-13,19.110191345214844,92.95268249511719,304.6400146484375,13.302116394042969,18.318340301513672,59.83000183105469,22.020301818847656,541.5399780273438,145.8686065673828,83.49703216552734,44.98103713989258,32.77594757080078,37.54081726074219,71.06123352050781,66.56855010986328,24.28269386291504,75.75440216064453,1897.449951171875
2014-05-14,19.113733291625977,94.00959014892578,297.6199951171875,13.13395881652832,18.278268814086914,59.22999954223633,21.889419555664062,534.4099731445312,143.2349853515625,83.37306213378906,44.76692199707031,32.60054016113281,37.531864166259766,70.74351501464844,66.20962524414062,24.410139083862305,75.70259094238281,1888.530029296875
2014-05-15,18.951204299926758,92.51646423339844,295.19000244140625,12.877298355102539,19.3760929107666,57.91999816894531,21.758543014526367,529.1199951171875,141.5196990966797,83.22428894042969,44.066925048828125,32.3055534362793,37.57665252685547,69.84740447998047,65.68759155273438,24.497346878051758,74.58507537841797,1870.8499755859375
2014-05-16,19.23089027404785,93.90055847167969,297.70001220703125,12.841897964477539,19.528343200683594,58.02000045776367,21.815805435180664,528.2999877929688,141.97511291503906,83.13336944580078,43.902217864990234,32.60054016113281,37.36158752441406,70.49913024902344,65.52446746826172,24.644922256469727,74.55546569824219,1877.8599853515625
2014-05-19,19.45876121520996,94.01799774169922,296.760009765625,12.983500480651855,19.512313842773438,59.209999084472656,21.7667236328125,538.8300170898438,141.92955017089844,83.18295288085938,44.330448150634766,32.45703887939453,37.78279113769531,70.14068603515625,65.1982192993164,24.40343475341797,74.65170288085938,1885.0799560546875
2014-05-20,19.46261978149414,94.13543701171875,301.19000244140625,12.859600067138672,19.328012466430664,58.560001373291016,21.51314926147461,540.3900146484375,140.328125,82.86060333251953,44.239864349365234,32.353389739990234,37.245079040527344,69.77410125732422,65.4428939819336,23.813138961791992,74.50365447998047,1872.8299560546875
2014-05-21,19.51412582397461,95.20075988769531,305.010009765625,12.930401802062988,19.61648178100586,60.4900016784668,21.668563842773438,549.7000122070312,141.46656799316406,83.5962142944336,44.569271087646484,32.5846061706543,37.35261917114258,70.14068603515625,65.6550064086914,23.658859252929688,75.51014709472656,1888.030029296875
2014-05-22,19.545015335083008,96.34999084472656,304.9100036621094,13.018904685974121,19.536352157592773,60.52000045776367,21.684925079345703,555.4500122070312,140.9276885986328,84.02900695800781,44.92339324951172,32.353389739990234,37.209228515625,69.71707153320312,65.78548431396484,23.732646942138672,75.11795806884766,1892.489990234375
2014-05-23,19.765806198120117,95.90541076660156,312.239990234375,13.027756690979004,19.64853858947754,61.349998474121094,21.684925079345703,563.7999877929688,141.12506103515625,84.04566955566406,44.906917572021484,32.353389739990234,37.77382278442383,69.92073059082031,65.67945098876953,23.692394256591797,74.98470306396484,1900.530029296875
2014-05-27,20.135934829711914,97.21399688720703,310.82000732421875,13.4702730178833,19.80078887939453,63.47999954223633,21.7340030670166,574.8699951171875,140.24462890625,83.90415954589844,45.40927505493164,32.5048828125,37.55873489379883,70.49098205566406,65.32056427001953,23.618606567382812,75.01434326171875,1911.9100341796875
